total-accepted-year,1156
investment-potential-month,10.0
total-all,3323
y-intercept-year,-56.055608627292983
gradient-factor-week,0.61668187231305494
uncertainty-year,0.98785918313788512
quadratic-coefficients-month,"[6.2810817851805541e-14, -0.0001996822106719979, 158704.80346553324]"
total-rejected-all,1660
quadratic-coefficients-all,"[4.6080826714884538e-16, -1.4108842267706222e-06, 1080.4418247853862]"
days-profit-month,210
value-week,2.3725653486769782
value-timestamp,1591624308
id,CSGO_Weapon_Case_2
uncertainty-all,237.78579207066514
days-break-even-month,43
total-month,719
days-profit-week,54
days-profit-year,519
quadratic-coefficients-year,"[2.5937651589970185e-16, -7.811203346218614e-07, 588.32812927296266]"
uncertainty,0.32979345144547789
investment-potential,26.5
gradient-week,3.6080561609045395e-07
gradient-factor-year,0.065160271740051554
gradient-factor-month,0.16048844658052797
total-year,1283
gradient-month,9.2348087783069107e-08
days-profit-all,929
investment-potential-week,43.0
total-week,169
total-accepted-week,169
days-break-even-week,11
value-date,08/06/2020
value-month,2.3081599121694847
total-accepted-month,713
y-intercept-month,-144.68661108235821
total-accepted-all,1663
total-rejected-week,0
days-break-even-all,192
total-rejected-month,6
days-break-even,27
quadratic-coefficients-week,"[-7.2882394006203127e-13, 0.0023199371472050079, -1846159.6956720171]"
value-all,2.0119987484683524
gradient-all,2.0414862276794585e-08
gradient-factor-all,0.036397450927543519
name,CS:GO Weapon Case 2
investment-potential-all,0.0
y-intercept-week,-571.87846352170914
gradient-factor,0.38858515944679145
url,https://steamcommunity.com/market/listings/730/CS%3AGO%20Weapon%20Case%202/
investment-potential-year,0.0
gradient-year,3.654755867766042e-08
total-rejected-year,127
value,2.3403626304232317
days-break-even-year,107
uncertainty-month,0.35709782123219297
days-profit,132
uncertainty-week,0.30248908165876276
y-intercept-all,-30.730153566463983
value-year,2.1878129815912128
